Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57355.raw
P09001	RM03_HUMAN	MRPL3	39S ribosomal protein L3, mitochondrial	7	7	1.69358e+06
P09012	SNRPA_HUMAN	SNRPA	U1 small nuclear ribonucleoprotein A	7	6	3.29253e+06
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	1	1	11671.4
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	3	3	529370
P09032	EI2BG_YEAST	GCD1	Translation initiation factor eIF2B subunit gamma	9	9	696326
P09038	FGF2_HUMAN	FGF2	Fibroblast growth factor 2	4	4	1.65946e+06
P09064	IF2B_YEAST	SUI3	Eukaryotic translation initiation factor 2 subunit beta	11	11	3.45785e+06
P09104	ENOG_HUMAN	ENO2	Gamma-enolase	7	6	1.55025e+06
P09110	THIK_HUMAN	ACAA1	3-ketoacyl-CoA thiolase, peroxisomal	10	10	1.10123e+06
P09127	HEMX_ECOLI	hemX	Protein HemX	4	4	8.80778e+06
P09132	SRP19_HUMAN	SRP19	Signal recognition particle 19 kDa protein	4	4	859221
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	4	4	19909.2
P09151	LEU1_ECOLI	leuA	2-isopropylmalate synthase	1	1	772.974
P09155	RND_ECOLI	rnd	Ribonuclease D	1	1	242237
P09158	SPEE_ECOLI	speE	Polyamine aminopropyltransferase	2	2	364184
P09211	GSTP1_HUMAN	GSTP1	Glutathione S-transferase P	2	2	5.29415e+07
P09232	PRTB_YEAST	PRB1	Cerevisin	9	9	1.45483e+07
P09234	RU1C_HUMAN	SNRPC	U1 small nuclear ribonucleoprotein C	3	3	5.9539e+06
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	3	3	11919.2
P09368	PUT1_YEAST	PUT1	Proline dehydrogenase, mitochondrial	2	2	4088.97
P09372	GRPE_ECOLI	grpE	Protein GrpE	1	1	640558
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	21	19	1.7026e+07
P09382	LEG1_HUMAN	LGALS1	Galectin-1	8	8	2.83075e+07
P09394	GLPQ_ECOLI	glpQ	Glycerophosphodiester phosphodiesterase, periplasmic	13	13	9.80538e+06
P09417	DHPR_HUMAN	QDPR	Dihydropteridine reductase	8	8	3.4262e+06
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	4	4	304458
P09429	HMGB1_HUMAN	HMGB1	High mobility group protein B1	6	3	5.63654e+06
P09436	SYIC_YEAST	ILS1	Isoleucine--tRNA ligase, cytoplasmic	40	39	9.31788e+06
P09440	C1TM_YEAST	MIS1	C-1-tetrahydrofolate synthase, mitochondrial	19	18	1.92133e+06
P09457	ATPO_YEAST	ATP5	ATP synthase subunit 5, mitochondrial	9	9	5.69514e+06
P09488	GSTM1_HUMAN	GSTM1	Glutathione S-transferase Mu 1	1	1	5716.3
P09493	TPM1_HUMAN	TPM1	Tropomyosin alpha-1 chain	3	3	1.6326e+07
P09496	CLCA_HUMAN	CLTA	Clathrin light chain A	7	7	7.46197e+06
P09497	CLCB_HUMAN	CLTB	Clathrin light chain B	5	5	1.90281e+07
P09525	ANXA4_HUMAN	ANXA4	Annexin A4	12	12	1.16731e+06
P09543	CN37_HUMAN	CNP	2',3'-cyclic-nucleotide 3'-phosphodiesterase	14	14	1.4288e+06
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	10	10	1.15537e+08
P09547	SWI1_YEAST	SWI1	SWI/SNF chromatin-remodeling complex subunit SWI1	4	4	3.40398e+06
P09551	ARGT_ECOLI	argT	Lysine/arginine/ornithine-binding periplasmic protein	10	10	3.4686e+06
P09601	HMOX1_HUMAN	HMOX1	Heme oxygenase 1	1	1	4676.85
P09619	PGFRB_HUMAN	PDGFRB	Platelet-derived growth factor receptor beta	1	1	717272
P09620	KEX1_YEAST	KEX1	Pheromone-processing carboxypeptidase KEX1	10	10	1.32181e+06
P09622	DLDH_HUMAN	DLD	Dihydrolipoyl dehydrogenase, mitochondrial	11	11	8.71956e+06
P09624	DLDH_YEAST	LPD1	Dihydrolipoyl dehydrogenase, mitochondrial	20	19	5.26361e+06
P09651	ROA1_HUMAN	HNRNPA1	Heterogeneous nuclear ribonucleoprotein A1	13	4	3.53357e+07
P09661	RU2A_HUMAN	SNRPA1	U2 small nuclear ribonucleoprotein A'	8	8	3.31832e+06
P09669	COX6C_HUMAN	COX6C	Cytochrome c oxidase subunit 6C	2	2	4.7253e+06
P09733	TBA1_YEAST	TUB1	Tubulin alpha-1 chain	7	7	5.00884e+06
P09734	TBA3_YEAST	TUB3	Tubulin alpha-3 chain	13	8	7.85868e+07
P09798	CDC16_YEAST	CDC16	Anaphase-promoting complex subunit CDC16	2	2	268209
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	11	11	1.42476e+06
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	5	4	180609
P09874	PARP1_HUMAN	PARP1	Poly [ADP-ribose] polymerase 1	37	37	8.98708e+06
P09880	TRNL_YEAST	TRL1	tRNA ligase	15	15	1.06257e+06
P09884	DPOLA_HUMAN	POLA1	DNA polymerase alpha catalytic subunit	26	26	2.71526e+06
P09913	IFIT2_HUMAN	IFIT2	Interferon-induced protein with tetratricopeptide repeats 2	1	1	674270
P09914	IFIT1_HUMAN	IFIT1	Interferon-induced protein with tetratricopeptide repeats 1	5	4	993086
P09938	RIR2_YEAST	RNR2	Ribonucleoside-diphosphate reductase small chain 1	14	14	2.39573e+07
P09950	HEM1_YEAST	HEM1	5-aminolevulinate synthase, mitochondrial	5	5	624725
P09959	SWI6_YEAST	SWI6	Regulatory protein SWI6	9	9	590627
P09960	LKHA4_HUMAN	LTA4H	Leukotriene A-4 hydrolase	24	24	4.10524e+06
P09972	ALDOC_HUMAN	ALDOC	Fructose-bisphosphate aldolase C	7	7	6.66908e+06
P0A1S0;P0A1S1;P0A6X7	IHFA_ECOLI;IHFA_SALTI;IHFA_SALTY	ihfA	Integration host factor subunit alpha	5	5	3.82353e+06
P0A3B2;P0DTT0	BIPA_ECO27;BIPA_ECOLI	bipA	Large ribosomal subunit assembly factor BipA	11	11	1.45638e+06
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	8	8	151505
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	8	8	487330
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	2	2	2.38309e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase IscS	12	12	1.28419e+06
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	2	2	249991
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	1	1	786728
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	3	3	125139
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	2	2	158363
P0A6F1	CARA_ECOLI	carA	Carbamoyl phosphate synthase small chain	3	3	84804.6
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	23	23	1.83843e+07
P0A6F5	CH60_ECOLI	groEL	Chaperonin GroEL	19	19	1.03021e+07
P0A6F9	CH10_ECOLI	groES	Co-chaperonin GroES	4	4	9.68346e+06
P0A6G3	PNCC_ECOLI	pncC	Nicotinamide-nucleotide amidohydrolase PncC	1	1	636.014
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	3	3	9.58297e+06
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	4	4	5.62454e+06
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	8	8	4.25631e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	4	4	972243
P0A6I3	COAA_ECOLI	coaA	Pantothenate kinase	1	1	2884.72
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase	4	4	150596
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	3	3	443502
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	1	1	920.5
P0A6K3	DEF_ECOLI	def	Peptide deformylase	2	2	143539
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	13	13	2.94859e+06
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	6	6	285707
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	24	24	7.91984e+06
P0A6N4	EFP_ECOLI	efp	Elongation factor P	4	4	1.23082e+06
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	3	3	12535.7
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	13	13	1.13531e+07
P0A6P5	DER_ECOLI	der	GTPase Der	3	3	80641.5
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	2	2	160698
P0A6P9	ENO_ECOLI	eno	Enolase	11	11	9.4607e+06
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	4	4	2.93445e+06
P0A6R0	FABH_ECOLI	fabH	Beta-ketoacyl-[acyl-carrier-protein] synthase III	6	6	295879
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	3	3	499918
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	14	14	2.12074e+06
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	2	2	1237.92
P0A6U5	RSMG_ECOLI	rsmG	Ribosomal RNA small subunit methyltransferase G	1	1	48598.9
P0A6U8	GLGA_ECOLI	glgA	Glycogen synthase	6	6	153020
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	6	6	4.87861e+06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	7	7	9.49943e+06
P0A6W9	GSH1_ECOLI	gshA	Glutamate--cysteine ligase	3	3	165828
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	2	2	537724
P0A6Y5	HSLO_ECOLI	hslO	33 kDa chaperonin	3	3	720998
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	24	24	3.73374e+07
P0A6Z1	HSCA_ECOLI	hscA	Chaperone protein HscA	5	5	80078.6
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	17	17	2.06707e+06
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	18	17	1.32494e+06
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	5	5	2.24014e+06
P0A715	KDSA_ECOLI	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	7	7	7.50018e+06
P0A717	KPRS_ECOLI	prs	Ribose-phosphate pyrophosphokinase	6	6	487773
P0A722	LPXA_ECOLI	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	2	2	274052
P0A734	MINE_ECOLI	minE	Cell division topological specificity factor	2	2	148009
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	4	4	3.78566e+06
P0A746	MSRB_ECOLI	msrB	Peptide methionine sulfoxide reductase MsrB	3	3	543376
P0A749	MURA_ECOLI	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2	2	1.64667e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	4	4	1.84527e+06
P0A761	NANE_ECOLI	nanE	Putative N-acetylmannosamine-6-phosphate 2-epimerase	2	2	228918
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	6	6	2.53788e+06
P0A780	NUSB_ECOLI	nusB	Transcription antitermination protein NusB	1	1	579770
P0A784	ORN_ECOLI	orn	Oligoribonuclease	1	1	824210
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic subunit	8	8	198648
P0A794	PDXJ_ECOLI	pdxJ	Pyridoxine 5'-phosphate synthase	2	2	12174.3
P0A796	PFKA_ECOLI	pfkA	ATP-dependent 6-phosphofructokinase isozyme 1	5	5	945254
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	14	14	7.382e+06
P0A7A2	GPMB_ECOLI	gpmB	Probable phosphoglycerate mutase GpmB	1	1	2472.95
P0A7A9	IPYR_ECOLI	ppa	Inorganic pyrophosphatase	6	6	3.79576e+06
P0A7B1	PPK1_ECOLI	ppk	Polyphosphate kinase	2	2	59147.9
P0A7B5	PROB_ECOLI	proB	Glutamate 5-kinase	1	1	5572.16
P0A7B8	HSLV_ECOLI	hslV	ATP-dependent protease subunit HslV	1	1	26284.7
P0A7C6	PEPE_ECOLI	pepE	Peptidase E	1	1	189391
P0A7D4	PURA_ECOLI	purA	Adenylosuccinate synthetase	16	16	2.95492e+06
P0A7D7	PUR7_ECOLI	purC	Phosphoribosylaminoimidazole-succinocarboxamide synthase	6	6	2.13259e+06
P0A7E5	PYRG_ECOLI	pyrG	CTP synthase	8	8	1.36124e+06
P0A7F3	PYRI_ECOLI	pyrI	Aspartate carbamoyltransferase regulatory chain	4	4	1.98541e+06
P0A7F6	SPED_ECOLI	speD	S-adenosylmethionine decarboxylase proenzyme	1	1	1.24932e+06
P0A7G2	RBFA_ECOLI	rbfA	30S ribosome-binding factor	3	3	2.17866e+06
P0A7G6	RECA_ECOLI	recA	Protein RecA	4	4	493566
P0A7I0	RF1_ECOLI	prfA	Peptide chain release factor RF1	2	2	492332
P0A7I4	RF3_ECOLI	prfC	Peptide chain release factor RF3	2	2	212980
P0A7J3	RL10_ECOLI	rplJ	Large ribosomal subunit protein uL10	5	5	2.32547e+07
P0A7J7	RL11_ECOLI	rplK	Large ribosomal subunit protein uL11	5	5	9.40133e+06
P0A7K2	RL7_ECOLI	rplL	Large ribosomal subunit protein bL12	4	4	3.59613e+07
P0A7K6	RL19_ECOLI	rplS	Large ribosomal subunit protein bL19	5	5	1.06044e+07
P0A7L0	RL1_ECOLI	rplA	Large ribosomal subunit protein uL1	7	7	5.4913e+06
P0A7L3	RL20_ECOLI	rplT	Large ribosomal subunit protein bL20	3	3	6.49868e+06
P0A7L8	RL27_ECOLI	rpmA	Large ribosomal subunit protein bL27	3	3	1.20383e+06
P0A7M2	RL28_ECOLI	rpmB	Large ribosomal subunit protein bL28	3	3	5.00012e+06
P0A7M6	RL29_ECOLI	rpmC	Large ribosomal subunit protein uL29	1	1	2.24655e+06
P0A7M9	RL31_ECOLI	rpmE	Large ribosomal subunit protein bL31	2	2	3.80467e+06
P0A7N4	RL32_ECOLI	rpmF	Large ribosomal subunit protein bL32	1	1	374457
P0A7N9	RL33_ECOLI	rpmG	Large ribosomal subunit protein bL33	1	1	1.2753e+06
P0A7Q6	RL36_ECOLI	rpmJ	Large ribosomal subunit protein bL36A	1	1	1.46531e+06
P0A7R1	RL9_ECOLI	rplI	Large ribosomal subunit protein bL9	8	8	6.69233e+06
P0A7R5	RS10_ECOLI	rpsJ	Small ribosomal subunit protein uS10	3	3	7.35152e+06
P0A7R9	RS11_ECOLI	rpsK	Small ribosomal subunit protein uS11	2	2	3.98467e+06
P0A7S3	RS12_ECOLI	rpsL	Small ribosomal subunit protein uS12	4	4	1.30279e+07
P0A7S9;P0A7T0;P0A7T1;P0A7T2	RS13_ECO57;RS13_ECOL6;RS13_ECOLI;RS13_SHIFL	rpsM	Small ribosomal subunit protein uS13	6	6	5.06653e+06
P0A7T3	RS16_ECOLI	rpsP	Small ribosomal subunit protein bS16	4	4	7.11367e+06
P0A7T7	RS18_ECOLI	rpsR	Small ribosomal subunit protein bS18	3	3	4.02975e+06
P0A7U3	RS19_ECOLI	rpsS	Small ribosomal subunit protein uS19	3	2	3.29543e+06
P0A7U7	RS20_ECOLI	rpsT	Small ribosomal subunit protein bS20	3	3	3.01187e+06
P0A7V0	RS2_ECOLI	rpsB	Small ribosomal subunit protein uS2	8	8	6.09624e+06
P0A7V3	RS3_ECOLI	rpsC	Small ribosomal subunit protein uS3	7	7	6.07307e+06
P0A7V8	RS4_ECOLI	rpsD	Small ribosomal subunit protein uS4	8	8	4.64228e+06
P0A7W1	RS5_ECOLI	rpsE	Small ribosomal subunit protein uS5	6	6	7.96176e+06
P0A7W7	RS8_ECOLI	rpsH	Small ribosomal subunit protein uS8	7	7	4.17325e+06
P0A7X3	RS9_ECOLI	rpsI	Small ribosomal subunit protein uS9	6	6	8.97299e+06
P0A7Z0	RPIA_ECOLI	rpiA	Ribose-5-phosphate isomerase A	4	4	1.27004e+06
P0A7Z4	RPOA_ECOLI	rpoA	DNA-directed RNA polymerase subunit alpha	8	8	5.78096e+06
P0A800	RPOZ_ECOLI	rpoZ	DNA-directed RNA polymerase subunit omega	2	2	126517
P0A805	RRF_ECOLI	frr	Ribosome-recycling factor	4	4	3.98614e+06
P0A817	METK_ECOLI	metK	S-adenosylmethionine synthase	5	5	608306
P0A821	SELA_ECOLI	selA	L-seryl-tRNA(Sec) selenium transferase	2	2	84741.6
P0A825	GLYA_ECOLI	glyA	Serine hydroxymethyltransferase	8	8	4.43254e+06
P0A832	SSRP_ECOLI	smpB	SsrA-binding protein	1	1	11738.8
P0A836;P0A837;P0A838	SUCC_ECO57;SUCC_ECOL6;SUCC_ECOLI	sucC	Succinate--CoA ligase [ADP-forming] subunit beta	15	15	7.19712e+06
P0A840	SURE_ECOLI	surE	5'/3'-nucleotidase SurE	1	1	3510.08
P0A850	TIG_ECOLI	tig	Trigger factor	20	20	1.29868e+07
P0A853	TNAA_ECOLI	tnaA	Tryptophanase	23	23	6.75701e+07
P0A855	TOLB_ECOLI	tolB	Tol-Pal system protein TolB	4	4	1.08513e+06
P0A858	TPIS_ECOLI	tpiA	Triosephosphate isomerase	6	6	3.02889e+06
P0A862	TPX_ECOLI	tpx	Thiol peroxidase	6	6	6.84155e+06
P0A867	TALA_ECOLI	talA	Transaldolase A	9	9	1.0642e+06
P0A870	TALB_ECOLI	talB	Transaldolase B	14	14	5.22907e+06
P0A877	TRPA_ECOLI	trpA	Tryptophan synthase alpha chain	4	4	145743
P0A879	TRPB_ECOLI	trpB	Tryptophan synthase beta chain	2	2	10005.4
P0A884	TYSY_ECOLI	thyA	Thymidylate synthase	2	2	68819.5
P0A8A0	YEBC_ECOLI	yebC	Probable transcriptional regulatory protein YebC	3	3	242106
P0A8A2	YEEN_ECOLI	yeeN	Probable transcriptional regulatory protein YeeN	1	1	2701.59
P0A8A8	RIMP_ECOLI	rimP	Ribosome maturation factor RimP	1	1	459471
P0A8B5	YBAB_ECOLI	ybaB	Nucleoid-associated protein YbaB	1	1	37608.1
P0A8D6	YMDB_ECOLI	ymdB	O-acetyl-ADP-ribose deacetylase	1	1	112414
P0A8E1	YCFP_ECOLI	ycfP	UPF0227 protein YcfP	4	4	283809
P0A8E7	YAJQ_ECOLI	yajQ	UPF0234 protein YajQ	5	5	2.01531e+06
P0A8F0	UPP_ECOLI	upp	Uracil phosphoribosyltransferase	7	7	958567
P0A8F8	UVRB_ECOLI	uvrB	UvrABC system protein B	2	2	445033
P0A8G3	UXAC_ECOLI	uxaC	Uronate isomerase	2	2	272291
P0A8G9	EX7S_ECOLI	xseB	Exodeoxyribonuclease 7 small subunit	1	1	8785.06
P0A8H6	YIHI_ECOLI	yihI	Der GTPase-activating protein YihI	1	1	649283
P0A8H8	YACG_ECOLI	yacG	DNA gyrase inhibitor YacG	1	1	3072.16
P0A8I5	TRMB_ECOLI	trmB	tRNA (guanine-N(7)-)-methyltransferase	3	3	536510
P0A8J4	YBED_ECOLI	ybeD	UPF0250 protein YbeD	1	1	2073.32
P0A8J8	RHLB_ECOLI	rhlB	ATP-dependent RNA helicase RhlB	6	6	1.71425e+06
P0A8K5	YAEP_ECOLI	yaeP	UPF0253 protein YaeP	1	1	3637.39
P0A8L1	SYS_ECOLI	serS	Serine--tRNA ligase	15	15	4.31754e+06
P0A8M0	SYN_ECOLI	asnS	Asparagine--tRNA ligase	11	11	1.13644e+06
P0A8M3	SYT_ECOLI	thrS	Threonine--tRNA ligase	8	8	1.05376e+06
P0A8M6	YEEX_ECOLI	yeeX	UPF0265 protein YeeX	1	1	252191
P0A8N3	SYK1_ECOLI	lysS	Lysine--tRNA ligase	13	8	1.40325e+07
P0A8N5	SYK2_ECOLI	lysU	Lysine--tRNA ligase, heat inducible	6	6	332741
P0A8P3	FETP_ECOLI	yggX	Probable Fe(2+)-trafficking protein	1	1	14670.5
P0A8R0	RRAA_ECOLI	rraA	Regulator of ribonuclease activity A	2	2	113802
P0A8S1	ARGP_ECOLI	argP	HTH-type transcriptional regulator ArgP	1	1	1.04522e+06
P0A8T7;Q0TA77	RPOC_ECOL5;RPOC_ECOLI	rpoC	DNA-directed RNA polymerase subunit beta'	38	38	2.41974e+06
P0A8V2	RPOB_ECOLI	rpoB	DNA-directed RNA polymerase subunit beta	37	37	2.59933e+06
P0A8W2	SLYA_ECOLI	slyA	Transcriptional regulator SlyA	2	2	11064.3
P0A8W8	YFBU_ECOLI	yfbU	UPF0304 protein YfbU	2	2	409533
P0A8X0	YJGA_ECOLI	yjgA	UPF0307 protein YjgA	2	2	2.42674e+06
P0A8X2	YCEI_ECOLI	yceI	Protein YceI	3	3	571282
P0A8Y3	YIHX_ECOLI	yihX	Alpha-D-glucose 1-phosphate phosphatase YihX	2	2	1.11825e+06
P0A903	BAMC_ECOLI	bamC	Outer membrane protein assembly factor BamC	3	3	319402
P0A910	OMPA_ECOLI	ompA	Outer membrane protein A	8	8	2.61346e+07
P0A912	PAL_ECOLI	pal	Peptidoglycan-associated lipoprotein	1	1	87211.4
P0A953	FABB_ECOLI	fabB	3-oxoacyl-[acyl-carrier-protein] synthase 1	7	7	5.46536e+06
P0A955	ALKH_ECOLI	eda	KHG/KDPG aldolase	5	5	4.17826e+06
P0A959	ALAA_ECOLI	alaA	Glutamate-pyruvate aminotransferase AlaA	1	1	5885.58
P0A962;P0A963	ASPG1_ECO57;ASPG1_ECOLI	ansA	L-asparaginase 1	4	4	1.46566e+06
P0A972	CSPE_ECOLI	cspE	Cold shock-like protein CspE	2	2	2.22406e+06
P0A988	DPO3B_ECOLI	dnaN	Beta sliding clamp	1	1	7097.54
P0A991	ALF1_ECOLI	fbaB	Fructose-bisphosphate aldolase class 1	2	2	705136
P0A993	F16PA_ECOLI	fbp	Fructose-1,6-bisphosphatase class 1	5	5	839709
P0A9A6	FTSZ_ECOLI	ftsZ	Cell division protein FtsZ	9	9	687243
P0A9A9	FUR_ECOLI	fur	Ferric uptake regulation protein	3	3	1.92257e+06
P0A9B2	G3P1_ECOLI	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	11	10	1.63018e+07
P0A9B6	E4PD_ECOLI	epd	D-erythrose-4-phosphate dehydrogenase	1	1	1610.7
P0A9C0	GLPA_ECOLI	glpA	Anaerobic glycerol-3-phosphate dehydrogenase subunit A	11	11	897417
P0A9C3	GALM_ECOLI	galM	Aldose 1-epimerase	3	3	6.83663e+06
P0A9C5	GLN1B_ECOLI	glnA	Glutamine synthetase	8	8	1.87753e+06
P0A9C9	GLPX_ECOLI	glpX	Fructose-1,6-bisphosphatase 1 class 2	2	2	58070.7
P0A9D2	GSTA_ECOLI	gstA	Glutathione S-transferase GstA	4	4	283728
P0A9D4	CYSE_ECOLI	cysE	Serine acetyltransferase	2	2	249632
P0A9D8	DAPD_ECOLI	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	6	6	3.48306e+06
P0A9F3	CYSB_ECOLI	cysB	HTH-type transcriptional regulator CysB	2	2	91951.9
P0A9G6	ACEA_ECOLI	aceA	Isocitrate lyase	16	16	6.61577e+06
P0A9H1	MUG_ECOLI	mug	G/U mismatch-specific DNA glycosylase	5	5	157662
P0A9J0	RNG_ECOLI	rng	Ribonuclease G	3	3	2982.15
P0A9J6	RBSK_ECOLI	rbsK	Ribokinase	4	4	928837
P0A9J8	CMPDT_ECOLI	pheA	Bifunctional chorismate mutase/prephenate dehydratase	8	8	3.39575e+06
P0A9K3	PHOL_ECOLI	ybeZ	PhoH-like protein	8	8	1.97574e+06
P0A9K9	SLYD_ECOLI	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	1	1	5.74208e+06
P0A9L3	FKBB_ECOLI	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase	5	5	1.77231e+06
P0A9L8	P5CR_ECOLI	proC	Pyrroline-5-carboxylate reductase	5	5	3.3504e+06
P0A9M0	LON_ECOLI	lon	Lon protease	17	17	1.09776e+07
P0A9M2	HPRT_ECOLI	hpt	Hypoxanthine phosphoribosyltransferase	2	2	839429
P0A9M5	XGPT_ECOLI	gpt	Xanthine-guanine phosphoribosyltransferase	2	2	1.26966e+06
P0A9M8	PTA_ECOLI	pta	Phosphate acetyltransferase	12	12	792370
P0A9P0	DLDH_ECOLI	lpdA	Dihydrolipoyl dehydrogenase	16	16	1.27678e+07
P0A9P4	TRXB_ECOLI	trxB	Thioredoxin reductase	5	5	559231
P0A9Q1;P0A9Q2	ARCA_ECOL6;ARCA_ECOLI	arcA	Aerobic respiration control protein ArcA	4	4	5.20089e+06
P0A9Q5	ACCD_ECOLI	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	4	4	655760
P0A9Q7	ADHE_ECOLI	adhE	Bifunctional aldehyde-alcohol dehydrogenase AdhE	32	32	4.74903e+06
P0A9Q9	DHAS_ECOLI	asd	Aspartate-semialdehyde dehydrogenase	3	3	774170
P0A9R4	FER_ECOLI	fdx	2Fe-2S ferredoxin	3	3	88615.7
P0A9T0	SERA_ECOLI	serA	D-3-phosphoglycerate dehydrogenase	4	4	417769
P0A9T4	TAS_ECOLI	tas	Protein tas	2	2	106607
P0A9U3	YBIT_ECOLI	ybiT	Probable ATP-binding protein YbiT	4	4	113917
P0A9V1	LPTB_ECOLI	lptB	Lipopolysaccharide export system ATP-binding protein LptB	1	1	259912
P0A9W3	ETTA_ECOLI	ettA	Energy-dependent translational throttle protein EttA	13	13	1.8192e+06
P0A9X4	MREB_ECOLI	mreB	Cell shape-determining protein MreB	6	6	746941
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	2	1	1.12565e+06
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	4	4	1.88435e+07
P0A9Z1	GLNB_ECOLI	glnB	Nitrogen regulatory protein P-II 1	1	1	57063.9
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	4	4	2.08292e+06
P0AA10	RL13_ECOLI	rplM	Large ribosomal subunit protein uL13	5	5	1.42698e+06
P0AA25	THIO_ECOLI	trxA	Thioredoxin 1	4	4	3.47633e+06
P0AAB4	UBID_ECOLI	ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	2	2	527027
P0AAB6	GALF_ECOLI	galF	UTP--glucose-1-phosphate uridylyltransferase	4	4	523274
P0AAB8	USPD_ECOLI	uspD	Universal stress protein D	1	1	4497.25
P0AAC0	USPE_ECOLI	uspE	Universal stress protein E	5	5	1.62563e+06
P0AAD6	SDAC_ECOLI	sdaC	Serine transporter SdaC	1	1	1697.46
P0AAG0	DPPD_ECOLI	dppD	Dipeptide transport ATP-binding protein DppD	1	1	4359.37
P0AAG8	MGLA_ECOLI	mglA	Galactose/methyl galactoside import ATP-binding protein MglA	1	1	6131.08
P0AAH4	SAPD_ECOLI	sapD	Putrescine export system ATP-binding protein SapD	1	1	1.05621e+06
P0AAI3	FTSH_ECOLI	ftsH	ATP-dependent zinc metalloprotease FtsH	6	5	3.17605e+06
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	5	5	748324
P0AAI9	FABD_ECOLI	fabD	Malonyl CoA-acyl carrier protein transacylase	3	3	410867
