Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57363.raw
P06174	HEM4_YEAST	HEM4	Uroporphyrinogen-III synthase	5	5	197589
P06182	CCHL_YEAST	CYC3	Holocytochrome-c synthase	5	5	1.87939e+06
P06197	PIS_YEAST	PIS1	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	4	4	3.23971e+06
P06208	LEU1_YEAST	LEU4	2-isopropylmalate synthase	19	9	6.68081e+06
P06244	KAPA_YEAST	TPK1	cAMP-dependent protein kinase type 1	3	3	176748
P06245	KAPB_YEAST	TPK2	cAMP-dependent protein kinase type 2	7	5	1.58169e+06
P06280	AGAL_HUMAN	GLA	Alpha-galactosidase A	7	7	321892
P06396	GELS_HUMAN	GSN	Gelsolin	17	17	4.98054e+07
P06400	RB_HUMAN	RB1	Retinoblastoma-associated protein	2	2	2693.43
P06454	PTMA_HUMAN	PTMA	Prothymosin alpha	5	5	2.84463e+07
P06493	CDK1_HUMAN	CDK1	Cyclin-dependent kinase 1	12	12	2.51311e+06
P06576	ATPB_HUMAN	ATP5F1B	ATP synthase subunit beta, mitochondrial	15	15	6.22255e+07
P06610	BTUE_ECOLI	btuE	Thioredoxin/glutathione peroxidase BtuE	4	4	3.94231e+06
P06612	TOP1_ECOLI	topA	DNA topoisomerase 1	8	8	3.54816e+06
P06616	ERA_ECOLI	era	GTPase Era	1	1	14019.8
P06634	DED1_YEAST	DED1	ATP-dependent RNA helicase DED1	20	16	1.63244e+07
P06700	SIR2_YEAST	SIR2	NAD-dependent histone deacetylase SIR2	1	1	7800.08
P06701	SIR3_YEAST	SIR3	Regulatory protein SIR3	4	4	463338
P06703	S10A6_HUMAN	S100A6	Protein S100-A6	3	3	3.38737e+08
P06704	CDC31_YEAST	CDC31	Cell division control protein 31	4	4	92213
P06715	GSHR_ECOLI	gor	Glutathione reductase	4	4	4.11481e+06
P06720	AGAL_ECOLI	melA	Alpha-galactosidase	1	1	1.85948e+06
P06730	IF4E_HUMAN	EIF4E	Eukaryotic translation initiation factor 4E	7	7	4.22424e+06
P06733	ENOA_HUMAN	ENO1	Alpha-enolase	18	17	2.11581e+08
P06737	PYGL_HUMAN	PYGL	Glycogen phosphorylase, liver form	22	18	4.29988e+06
P06738	PHSG_YEAST	GPH1	Glycogen phosphorylase	28	28	1.33176e+07
P06744	G6PI_HUMAN	GPI	Glucose-6-phosphate isomerase	14	13	2.39501e+07
P06746	DPOLB_HUMAN	POLB	DNA polymerase beta	3	3	668773
P06748	NPM_HUMAN	NPM1	Nucleophosmin	10	10	1.70467e+08
P06753	TPM3_HUMAN	TPM3	Tropomyosin alpha-3 chain	3	3	1.13369e+07
P06756	ITAV_HUMAN	ITGAV	Integrin alpha-V	19	19	4.83794e+06
P06774	HAP2_YEAST	HAP2	Transcriptional activator HAP2	1	1	3546.32
P06777	RAD1_YEAST	RAD1	DNA repair protein RAD1	2	2	1.48862e+06
P06778	RAD52_YEAST	RAD52	DNA repair and recombination protein RAD52	4	4	2.07897e+06
P06779	RAD7_YEAST	RAD7	DNA repair protein RAD7	1	1	10219.7
P06780	RHO1_YEAST	RHO1	GTP-binding protein RHO1	6	4	2.91144e+07
P06781	RHO2_YEAST	RHO2	GTP-binding protein RHO2	4	4	954922
P06782	SNF1_YEAST	SNF1	Carbon catabolite-derepressing protein kinase	13	13	1.0023e+06
P06785	TYSY_YEAST	CDC21	Thymidylate synthase	8	8	1.51252e+06
P06786	TOP2_YEAST	TOP2	DNA topoisomerase 2	19	19	5.13343e+06
P06787	CALM_YEAST	CMD1	Calmodulin	7	7	1.27501e+07
P06838	RAD10_YEAST	RAD10	DNA repair protein RAD10	1	1	52217.2
P06839	RAD3_YEAST	RAD3	General transcription and DNA repair factor IIH helicase subunit XPD	5	5	5.46575e+06
P06843	SPT2_YEAST	SPT2	Protein SPT2	2	2	17605.4
P06844	SPT3_YEAST	SPT3	Protein SPT3	2	2	1.42106e+06
P06865	HEXA_HUMAN	HEXA	Beta-hexosaminidase subunit alpha	9	9	1.84208e+06
P06899;P23527;P33778;Q16778;Q8N257	H2B1B_HUMAN;H2B1J_HUMAN;H2B1O_HUMAN;H2B2E_HUMAN;H2B3B_HUMAN	H2BC11;H2BC17;H2BC21;H2BC3;H2BU1	Histone H2B type 1-J	1	0	1.05754e+08
P06959	ODP2_ECOLI	aceF	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	14	14	1.2478e+07
P06968	DUT_ECOLI	dut	Deoxyuridine 5'-triphosphate nucleotidohydrolase	1	1	476791
P06983	HEM3_ECOLI	hemC	Porphobilinogen deaminase	2	2	168784
P06986	HIS8_ECOLI	hisC	Histidinol-phosphate aminotransferase	2	2	1.02132e+06
P06987	HIS7_ECOLI	hisB	Histidine biosynthesis bifunctional protein HisB	2	2	14160.1
P06989	HIS2_ECOLI	hisI	Histidine biosynthesis bifunctional protein HisIE	1	1	6127.81
P06999	PFKB_ECOLI	pfkB	ATP-dependent 6-phosphofructokinase isozyme 2	6	6	872570
P07003	POXB_ECOLI	poxB	Pyruvate dehydrogenase [ubiquinone]	9	9	7.69549e+06
P07004	PROA_ECOLI	proA	Gamma-glutamyl phosphate reductase	4	4	258430
P07012	RF2_ECOLI	prfB	Peptide chain release factor RF2	5	5	1.13149e+06
P07014	SDHB_ECOLI	sdhB	Succinate dehydrogenase iron-sulfur subunit	9	9	605689
P07024	USHA_ECOLI	ushA	Protein UshA	7	7	4.79511e+06
P07093	GDN_HUMAN	SERPINE2	Glia-derived nexin	6	6	701543
P07099	HYEP_HUMAN	EPHX1	Epoxide hydrolase 1	10	10	7.53315e+06
P07108	ACBP_HUMAN	DBI	Acyl-CoA-binding protein	4	4	1.45093e+07
P07118	SYV_ECOLI	valS	Valine--tRNA ligase	13	13	5.3999e+06
P07143	CY1_YEAST	CYT1	Cytochrome c1, heme protein, mitochondrial	6	6	1.23779e+06
P07149	FAS1_YEAST	FAS1	Fatty acid synthase subunit beta	75	75	1.30152e+07
P07170	KAD2_YEAST	ADK1	Adenylate kinase	12	12	2.68627e+07
P07172	HIS8_YEAST	HIS5	Histidinol-phosphate aminotransferase	11	11	2.55092e+07
P07195	LDHB_HUMAN	LDHB	L-lactate dehydrogenase B chain	14	13	1.72133e+08
P07199	CENPB_HUMAN	CENPB	Major centromere autoantigen B	6	6	165603
P07203	GPX1_HUMAN	GPX1	Glutathione peroxidase 1	12	12	3.47278e+06
P07205	PGK2_HUMAN	PGK2	Phosphoglycerate kinase 2	2	2	351248
P07213	TOM70_YEAST	TOM70	Mitochondrial import receptor subunit TOM70	17	17	4.68344e+06
P07225	PROS_HUMAN	PROS1	Vitamin K-dependent protein S	1	1	2.01791e+06
P07236	SYTM_YEAST	MST1	Threonine--tRNA ligase, mitochondrial	1	1	5879.5
P07237	PDIA1_HUMAN	P4HB	Protein disulfide-isomerase	22	22	2.71619e+07
P07244	PUR2_YEAST	ADE57	Bifunctional purine biosynthetic protein ADE5,7	26	26	1.85648e+07
P07245	C1TC_YEAST	ADE3	C-1-tetrahydrofolate synthase, cytoplasmic	34	33	1.39589e+07
P07246	ADH3_YEAST	ADH3	Alcohol dehydrogenase 3, mitochondrial	15	13	1.93989e+07
P07248	ADR1_YEAST	ADR1	Regulatory protein ADR1	18	18	5.44175e+06
P07250	IPMK_YEAST	ARG82	Inositol polyphosphate multikinase	1	1	4618.68
P07251	ATPA_YEAST	ATP1	ATP synthase subunit alpha, mitochondrial	18	14	2.02999e+07
P07253	CBP6_YEAST	CBP6	Cytochrome B pre-mRNA-processing protein 6	3	3	786639
P07255	COX9_YEAST	COX9	Cytochrome c oxidase subunit 9, mitochondrial	1	1	27368.9
P07256	QCR1_YEAST	COR1	Cytochrome b-c1 complex subunit 1, mitochondrial	13	13	4.21481e+06
P07257	QCR2_YEAST	QCR2	Cytochrome b-c1 complex subunit 2, mitochondrial	15	15	1.74394e+07
P07259	PYR1_YEAST	URA2	Multifunctional protein URA2	85	82	3.75309e+07
P07260	IF4E_YEAST	CDC33	Eukaryotic translation initiation factor 4E	10	10	5.34663e+06
P07261	GCR1_YEAST	GCR1	Glycolytic genes transcriptional activator GCR1	3	3	1.45214e+06
P07262	DHE4_YEAST	GDH1	NADP-specific glutamate dehydrogenase 1	20	14	1.28954e+07
P07263	SYH_YEAST	HTS1	Histidine--tRNA ligase, mitochondrial	14	13	3.36039e+07
P07264	LEUC_YEAST	LEU1	3-isopropylmalate dehydratase	22	22	4.63822e+06
P07267	CARP_YEAST	PEP4	Saccharopepsin	10	10	2.71664e+07
P07269	PHO2_YEAST	PHO2	Regulatory protein PHO2	2	2	1.01004e+06
P07270	PHO4_YEAST	PHO4	Phosphate system positive regulatory protein PHO4	1	1	9991.64
P07273	TFS2_YEAST	DST1	Transcription elongation factor S-II	11	11	1.13254e+06
P07274	PROF_YEAST	PFY1	Profilin	2	2	3.53674e+06
P07275	PUT2_YEAST	PUT2	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	15	15	981266
P07276	RAD2_YEAST	RAD2	DNA repair protein RAD2	5	5	85352
P07277	ERG12_YEAST	ERG12	Mevalonate kinase	5	5	1.49559e+06
P07278	KAPR_YEAST	BCY1	cAMP-dependent protein kinase regulatory subunit	15	15	4.81957e+06
P07280;P07281	RS19A_YEAST;RS19B_YEAST	RPS19A;RPS19B	Small ribosomal subunit protein eS19A	6	0	1.11409e+08
P07283	PMM_YEAST	SEC53	Phosphomannomutase	10	10	9.71259e+06
P07284	SYSC_YEAST	SES1	Serine--tRNA ligase, cytoplasmic	21	21	2.97095e+07
P07285	TRPD_YEAST	TRP4	Anthranilate phosphoribosyltransferase	3	3	294435
P07286	GPT_YEAST	ALG7	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase	2	2	1.12427e+06
P07305	H10_HUMAN	H1-0	Histone H1.0	3	3	4.08371e+06
P07311	ACYP1_HUMAN	ACYP1	Acylphosphatase-1	3	3	515676
P07339	CATD_HUMAN	CTSD	Cathepsin D	10	10	6.20402e+06
P07342	ILVB_YEAST	ILV2	Acetolactate synthase catalytic subunit, mitochondrial	16	16	3.98226e+06
P07347	ARD1_YEAST	ARD1	N-terminal acetyltransferase A complex catalytic subunit ARD1	7	7	1.03074e+07
P07355	ANXA2_HUMAN	ANXA2	Annexin A2	21	6	1.22063e+08
P07358	CO8B_HUMAN	C8B	Complement component C8 beta chain	3	3	1.48041e+06
P07384	CAN1_HUMAN	CAPN1	Calpain-1 catalytic subunit	22	22	1.28632e+08
P07395	SYFB_ECOLI	pheT	Phenylalanine--tRNA ligase beta subunit	17	17	1.61888e+07
P07437	TBB5_HUMAN	TUBB	Tubulin beta chain	15	4	6.15889e+07
P07560	SEC4_YEAST	SEC4	Ras-related protein SEC4	5	5	4.87424e+06
P07602	SAP_HUMAN	PSAP	Prosaposin	15	15	1.81534e+07
P07650	TYPH_ECOLI	deoA	Thymidine phosphorylase	2	2	177821
P07686	HEXB_HUMAN	HEXB	Beta-hexosaminidase subunit beta	14	14	4.80537e+06
P07702	LYS2_YEAST	LYS2	L-2-aminoadipate reductase	33	33	3.35463e+06
P07703	RPAC1_YEAST	RPC40	DNA-directed RNA polymerases I and III subunit RPAC1	10	10	9.25781e+06
P07711	CATL1_HUMAN	CTSL	Cathepsin L1	3	3	441977
P07737	PROF1_HUMAN	PFN1	Profilin-1	8	8	1.01341e+08
P07738	PMGE_HUMAN	BPGM	Bisphosphoglycerate mutase	1	1	60996.1
P07741	APT_HUMAN	APRT	Adenine phosphoribosyltransferase	3	3	7.12276e+06
P07806	SYV_YEAST	VAS1	Valine--tRNA ligase, mitochondrial	38	38	9.75015e+06
P07807	DYR_YEAST	DFR1	Dihydrofolate reductase	3	3	431144
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	15	15	1.29709e+06
P07814	SYEP_HUMAN	EPRS1	Bifunctional glutamate/proline--tRNA ligase	54	52	1.42922e+07
P07858	CATB_HUMAN	CTSB	Cathepsin B	5	5	5.07494e+07
P07862	DDLB_ECOLI	ddlB	D-alanine--D-alanine ligase B	2	2	13777.7
P07866	LTE1_YEAST	LTE1	Guanine nucleotide exchange factor LTE1	2	2	70625.1
P07884	MOD5_YEAST	MOD5	tRNA dimethylallyltransferase	1	1	6933.42
P07900	HS90A_HUMAN	HSP90AA1	Heat shock protein HSP 90-alpha	31	14	1.75746e+08
P07902	GALT_HUMAN	GALT	Galactose-1-phosphate uridylyltransferase	1	1	2390.03
P07910	HNRPC_HUMAN	HNRNPC	Heterogeneous nuclear ribonucleoproteins C1/C2	13	6	6.55485e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	1	1	382372
P07919	QCR6_HUMAN	UQCRH	Cytochrome b-c1 complex subunit 6, mitochondrial	2	1	3.39498e+06
P07942	LAMB1_HUMAN	LAMB1	Laminin subunit beta-1	11	11	2.73963e+06
P07947	YES_HUMAN	YES1	Tyrosine-protein kinase Yes	5	2	1.20726e+07
P07948	LYN_HUMAN	LYN	Tyrosine-protein kinase Lyn	6	5	1.43426e+06
P07951	TPM2_HUMAN	TPM2	Tropomyosin beta chain	5	3	1.48882e+07
P07954	FUMH_HUMAN	FH	Fumarate hydratase, mitochondrial	12	12	2.59626e+07
P07991	OAT_YEAST	CAR2	Ornithine aminotransferase	11	11	2.52654e+06
P07992	ERCC1_HUMAN	ERCC1	DNA excision repair protein ERCC-1	1	1	1.58116e+06
P07996	TSP1_HUMAN	THBS1	Thrombospondin-1	24	23	4.2372e+06
P08004	CHS1_YEAST	CHS1	Chitin synthase 1	13	13	7.03902e+06
P08018	PBS2_YEAST	PBS2	MAP kinase kinase PBS2	8	8	298151
P08047	SP1_HUMAN	SP1	Transcription factor Sp1	3	3	292102
P08067	UCRI_YEAST	RIP1	Cytochrome b-c1 complex subunit Rieske, mitochondrial	2	2	443260
P08069	IGF1R_HUMAN	IGF1R	Insulin-like growth factor 1 receptor	15	13	903297
P08133	ANXA6_HUMAN	ANXA6	Annexin A6	25	25	2.28937e+06
P08134	RHOC_HUMAN	RHOC	Rho-related GTP-binding protein RhoC	3	1	7.68254e+06
P08174	DAF_HUMAN	CD55	Complement decay-accelerating factor	13	13	3.21096e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	3	3	1.76481e+06
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	1	1	5541.26
P08194	GLPT_ECOLI	glpT	Glycerol-3-phosphate transporter	6	6	1.02941e+07
P08195	4F2_HUMAN	SLC3A2	4F2 cell-surface antigen heavy chain	21	21	2.04607e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	15	15	1.46129e+07
P08236	BGLR_HUMAN	GUSB	Beta-glucuronidase	8	8	1.27865e+06
P08237	PFKAM_HUMAN	PFKM	ATP-dependent 6-phosphofructokinase, muscle type	17	16	2.58108e+06
P08238	HS90B_HUMAN	HSP90AB1	Heat shock protein HSP 90-beta	20	10	9.69096e+07
P08240	SRPRA_HUMAN	SRPRA	Signal recognition particle receptor subunit alpha	17	17	2.12414e+06
P08243	ASNS_HUMAN	ASNS	Asparagine synthetase [glutamine-hydrolyzing]	19	19	1.76929e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	2	2	22490.9
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	9	9	1.06018e+06
P08390	USG_ECOLI	usg	USG-1 protein	2	2	659539
P08397	HEM3_HUMAN	HMBS	Porphobilinogen deaminase	3	3	471988
P08417	FUMH_YEAST	FUM1	Fumarate hydratase, mitochondrial	10	10	4.69338e+06
P08425	SYFM_YEAST	MSF1	Phenylalanine--tRNA ligase, mitochondrial	2	2	272469
P08456	PSS_YEAST	CHO1	CDP-diacylglycerol--serine O-phosphatidyltransferase	4	4	3.79325e+06
P08465	MET2_YEAST	MET2	Homoserine O-acetyltransferase	4	4	88721.5
P08466	NUC1_YEAST	NUC1	Mitochondrial nuclease	3	3	2.83113e+06
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	3	3	72520.5
P08518	RPB2_YEAST	RPB2	DNA-directed RNA polymerase II subunit RPB2	30	28	4.35001e+06
P08524	ERG20_YEAST	ERG20	Farnesyl pyrophosphate synthase	11	10	1.52232e+07
P08536	MET3_YEAST	MET3	Sulfate adenylyltransferase	1	1	281066
P08539	GPA1_YEAST	GPA1	Guanine nucleotide-binding protein alpha-1 subunit	7	7	492687
P08559	ODPA_HUMAN	PDHA1	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial	11	10	8.41292e+06
P08566	ARO1_YEAST	ARO1	Pentafunctional AROM polypeptide	52	52	1.05778e+08
P08572	CO4A2_HUMAN	COL4A2	Collagen alpha-2(IV) chain	2	2	95308.9
P08574	CY1_HUMAN	CYC1	Cytochrome c1, heme protein, mitochondrial	6	6	6.31034e+06
P08579	RU2B_HUMAN	SNRPB2	U2 small nuclear ribonucleoprotein B''	3	3	2.88771e+06
P08581	MET_HUMAN	MET	Hepatocyte growth factor receptor	15	15	660573
P08603	CFAH_HUMAN	CFH	Complement factor H	15	15	832972
P08621	RU17_HUMAN	SNRNP70	U1 small nuclear ribonucleoprotein 70 kDa	8	8	9.04334e+06
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	1	1	158695
P08648	ITA5_HUMAN	ITGA5	Integrin alpha-5	11	11	2.78884e+06
P08651	NFIC_HUMAN	NFIC	Nuclear factor 1 C-type	6	5	1.96171e+06
P08670	VIME_HUMAN	VIM	Vimentin	33	27	2.23447e+08
P08678	CYAA_YEAST	CYR1	Adenylate cyclase	16	16	1.02082e+06
P08679	CISY2_YEAST	CIT2	Citrate synthase, peroxisomal	12	11	5.68278e+06
P08697	A2AP_HUMAN	SERPINF2	Alpha-2-antiplasmin	1	1	2.47263e+06
P08708	RS17_HUMAN	RPS17	40S ribosomal protein S17	8	8	1.38661e+07
P08727	K1C19_HUMAN	KRT19	Keratin, type I cytoskeletal 19	16	13	8.00659e+06
P08729	K2C7_HUMAN	KRT7	Keratin, type II cytoskeletal 7	22	19	7.3115e+07
P08754	GNAI3_HUMAN	GNAI3	Guanine nucleotide-binding protein G(i) subunit alpha	4	4	2.89599e+06
P08758	ANXA5_HUMAN	ANXA5	Annexin A5	12	12	2.67093e+07
P08779	K1C16_HUMAN	KRT16	Keratin, type I cytoskeletal 16	6	5	933909
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	14	14	2.10471e+06
P08842	STS_HUMAN	STS	Steryl-sulfatase	1	1	4289.13
P08865	RSSA_HUMAN	RPSA	40S ribosomal protein SA	7	7	4.96802e+07
P08962	CD63_HUMAN	CD63	CD63 antigen	1	1	3.50077e+06
P08964	MYO1_YEAST	MYO1	Myosin-1	10	10	6.43798e+06
P08997	MASY_ECOLI	aceB	Malate synthase A	5	5	635825
P09001	RM03_HUMAN	MRPL3	39S ribosomal protein L3, mitochondrial	6	6	2.15868e+06
P09012	SNRPA_HUMAN	SNRPA	U1 small nuclear ribonucleoprotein A	8	6	9.17034e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	2	2	77143.3
P09032	EI2BG_YEAST	GCD1	Translation initiation factor eIF2B subunit gamma	7	7	605623
P09038	FGF2_HUMAN	FGF2	Fibroblast growth factor 2	4	4	1.18967e+06
P09064	IF2B_YEAST	SUI3	Eukaryotic translation initiation factor 2 subunit beta	12	12	4.06142e+06
P09104	ENOG_HUMAN	ENO2	Gamma-enolase	5	5	492661
P09110	THIK_HUMAN	ACAA1	3-ketoacyl-CoA thiolase, peroxisomal	11	11	1.56691e+06
P09127	HEMX_ECOLI	hemX	Protein HemX	3	3	81870.8
P09132	SRP19_HUMAN	SRP19	Signal recognition particle 19 kDa protein	4	4	502325
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	2	2	154345
P09155	RND_ECOLI	rnd	Ribonuclease D	2	2	102470
P09211	GSTP1_HUMAN	GSTP1	Glutathione S-transferase P	2	2	7.85654e+07
P09232	PRTB_YEAST	PRB1	Cerevisin	11	11	1.89246e+07
P09234	RU1C_HUMAN	SNRPC	U1 small nuclear ribonucleoprotein C	3	3	7.6935e+06
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	3	3	170706
P09368	PUT1_YEAST	PUT1	Proline dehydrogenase, mitochondrial	1	1	161819
P09372	GRPE_ECOLI	grpE	Protein GrpE	2	2	806297
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	21	19	2.20265e+07
P09382	LEG1_HUMAN	LGALS1	Galectin-1	8	8	3.90553e+07
P09394	GLPQ_ECOLI	glpQ	Glycerophosphodiester phosphodiesterase, periplasmic	9	9	1.11814e+07
P09417	DHPR_HUMAN	QDPR	Dihydropteridine reductase	9	9	1.07732e+07
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	2	2	88046.5
P09429	HMGB1_HUMAN	HMGB1	High mobility group protein B1	6	3	6.67157e+06
P09436	SYIC_YEAST	ILS1	Isoleucine--tRNA ligase, cytoplasmic	38	37	1.30425e+07
P09440	C1TM_YEAST	MIS1	C-1-tetrahydrofolate synthase, mitochondrial	15	15	2.37719e+06
P09457	ATPO_YEAST	ATP5	ATP synthase subunit 5, mitochondrial	9	9	6.08124e+06
P09493	TPM1_HUMAN	TPM1	Tropomyosin alpha-1 chain	3	3	2.33948e+07
P09496	CLCA_HUMAN	CLTA	Clathrin light chain A	7	7	6.5935e+06
P09497	CLCB_HUMAN	CLTB	Clathrin light chain B	4	4	1.23011e+07
P09525	ANXA4_HUMAN	ANXA4	Annexin A4	12	12	1.68152e+06
P09543	CN37_HUMAN	CNP	2',3'-cyclic-nucleotide 3'-phosphodiesterase	14	14	1.96632e+06
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	12	12	1.42075e+08
P09547	SWI1_YEAST	SWI1	SWI/SNF chromatin-remodeling complex subunit SWI1	4	4	8781.27
P09551	ARGT_ECOLI	argT	Lysine/arginine/ornithine-binding periplasmic protein	8	8	3.26006e+06
P09601	HMOX1_HUMAN	HMOX1	Heme oxygenase 1	2	2	172559
P09620	KEX1_YEAST	KEX1	Pheromone-processing carboxypeptidase KEX1	11	11	1.29366e+06
P09622	DLDH_HUMAN	DLD	Dihydrolipoyl dehydrogenase, mitochondrial	11	11	6.69482e+06
P09624	DLDH_YEAST	LPD1	Dihydrolipoyl dehydrogenase, mitochondrial	20	19	7.20991e+06
P09651	ROA1_HUMAN	HNRNPA1	Heterogeneous nuclear ribonucleoprotein A1	14	5	4.74316e+07
P09661	RU2A_HUMAN	SNRPA1	U2 small nuclear ribonucleoprotein A'	8	8	3.42597e+06
P09669	COX6C_HUMAN	COX6C	Cytochrome c oxidase subunit 6C	2	2	7.55419e+06
P09733	TBA1_YEAST	TUB1	Tubulin alpha-1 chain	13	8	1.06303e+08
P09734	TBA3_YEAST	TUB3	Tubulin alpha-3 chain	8	8	1.91583e+06
P09798	CDC16_YEAST	CDC16	Anaphase-promoting complex subunit CDC16	1	1	1711.7
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	4	4	915772
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	3	2	18081.4
P09874	PARP1_HUMAN	PARP1	Poly [ADP-ribose] polymerase 1	35	35	1.54494e+07
P09880	TRNL_YEAST	TRL1	tRNA ligase	13	13	2.8367e+06
P09884	DPOLA_HUMAN	POLA1	DNA polymerase alpha catalytic subunit	23	23	5.24604e+06
P09913	IFIT2_HUMAN	IFIT2	Interferon-induced protein with tetratricopeptide repeats 2	3	3	6051.43
P09914	IFIT1_HUMAN	IFIT1	Interferon-induced protein with tetratricopeptide repeats 1	5	3	995999
P09938	RIR2_YEAST	RNR2	Ribonucleoside-diphosphate reductase small chain 1	14	14	3.02829e+07
P09950	HEM1_YEAST	HEM1	5-aminolevulinate synthase, mitochondrial	5	5	247946
P09959	SWI6_YEAST	SWI6	Regulatory protein SWI6	10	10	2.77319e+06
P09960	LKHA4_HUMAN	LTA4H	Leukotriene A-4 hydrolase	23	23	5.78125e+06
P09972	ALDOC_HUMAN	ALDOC	Fructose-bisphosphate aldolase C	7	7	7.2662e+06
P0A1S0;P0A1S1;P0A6X7	IHFA_ECOLI;IHFA_SALTI;IHFA_SALTY	ihfA	Integration host factor subunit alpha	4	4	3.94107e+06
P0A3B2;P0DTT0	BIPA_ECO27;BIPA_ECOLI	bipA	Large ribosomal subunit assembly factor BipA	10	10	3.392e+06
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	6	6	611422
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	8	8	337712
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	2	2	3.3285e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase IscS	10	10	1.98052e+06
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	3	3	81932.3
P0A6D7	AROK_ECOLI	aroK	Shikimate kinase 1	2	2	1.95447e+06
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	3	3	283549
P0A6E6	ATPE_ECOLI	atpC	ATP synthase epsilon chain	1	1	20561.8
P0A6F1	CARA_ECOLI	carA	Carbamoyl phosphate synthase small chain	3	3	150564
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	23	23	2.2612e+07
P0A6F5	CH60_ECOLI	groEL	Chaperonin GroEL	18	18	1.21292e+07
P0A6F9	CH10_ECOLI	groES	Co-chaperonin GroES	4	4	1.49792e+07
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	3	3	1.78757e+07
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	6	6	5.10231e+06
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	7	7	1.52424e+06
P0A6I0	KCY_ECOLI	cmk	Cytidylate kinase	3	3	138312
P0A6J5	DADA_ECOLI	dadA	D-amino acid dehydrogenase	2	2	505779
P0A6J8	DDLA_ECOLI	ddlA	D-alanine--D-alanine ligase A	2	2	26004.3
P0A6K1	DAPF_ECOLI	dapF	Diaminopimelate epimerase	1	1	4322.93
P0A6K3	DEF_ECOLI	def	Peptide deformylase	2	2	58510.1
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	13	13	2.86913e+06
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	6	6	207511
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	25	25	8.26694e+06
P0A6N4	EFP_ECOLI	efp	Elongation factor P	4	4	2.33331e+06
P0A6N8	EFPL_ECOLI	yeiP	Elongation factor P-like protein	2	2	6125.66
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	14	14	1.63126e+07
P0A6P5	DER_ECOLI	der	GTPase Der	2	2	243582
P0A6P7	ENGB_ECOLI	engB	Probable GTP-binding protein EngB	2	2	159111
P0A6P9	ENO_ECOLI	eno	Enolase	10	10	1.07096e+07
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	3	3	3.54415e+06
P0A6R0	FABH_ECOLI	fabH	Beta-ketoacyl-[acyl-carrier-protein] synthase III	3	3	279789
P0A6R3	FIS_ECOLI	fis	DNA-binding protein Fis	1	1	2347.6
P0A6S7	GPDA_ECOLI	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	2	2	465609
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	15	15	2.48374e+06
