Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57392.raw
P05166	PCCB_HUMAN	PCCB	Propionyl-CoA carboxylase beta chain, mitochondrial	6	6	53770
P05198	IF2A_HUMAN	EIF2S1	Eukaryotic translation initiation factor 2 subunit 1	15	14	1.56179e+07
P05204	HMGN2_HUMAN	HMGN2	Non-histone chromosomal protein HMG-17	2	1	1.03743e+07
P05317	RLA0_YEAST	RPP0	Large ribosomal subunit protein uL10	9	8	6.41343e+07
P05319	RLA2_YEAST	RPP2A	Large ribosomal subunit protein P2A	4	4	9.64163e+07
P05362	ICAM1_HUMAN	ICAM1	Intercellular adhesion molecule 1	10	10	2.30036e+06
P05373	HEM2_YEAST	HEM2	Delta-aminolevulinic acid dehydratase	10	10	1.09165e+06
P05374	CHO2_YEAST	CHO2	Phosphatidylethanolamine N-methyltransferase	9	9	2.47337e+07
P05375	PLMT_YEAST	OPI3	Phosphatidyl-N-methylethanolamine N-methyltransferase	2	2	770502
P05387	RLA2_HUMAN	RPLP2	60S acidic ribosomal protein P2	5	5	8.15056e+07
P05423	RPC4_HUMAN	POLR3D	DNA-directed RNA polymerase III subunit RPC4	4	4	365824
P05453	ERF3_YEAST	SUP35	Eukaryotic peptide chain release factor GTP-binding subunit	14	13	4.86098e+06
P05455	LA_HUMAN	SSB	Lupus La protein	11	11	9.71372e+06
P05459	PDXB_ECOLI	pdxB	Erythronate-4-phosphate dehydrogenase	6	6	525671
P05496;P48201;Q06055	AT5G1_HUMAN;AT5G2_HUMAN;AT5G3_HUMAN	ATP5MC1;ATP5MC2;ATP5MC3	ATP synthase F(0) complex subunit C1, mitochondrial	1	0	844101
P05543	THBG_HUMAN	SERPINA7	Thyroxine-binding globulin	2	2	1.22019e+06
P05546	HEP2_HUMAN	SERPIND1	Heparin cofactor 2	1	1	615818
P05549	AP2A_HUMAN	TFAP2A	Transcription factor AP-2-alpha	2	1	17377.2
P05556	ITB1_HUMAN	ITGB1	Integrin beta-1	20	20	1.14234e+07
P05626	ATPF_YEAST	ATP4	ATP synthase subunit 4, mitochondrial	4	4	247153
P05694	METE_YEAST	MET6	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	31	31	1.74916e+07
P05737	RL7A_YEAST	RPL7A	Large ribosomal subunit protein uL30A	11	1	1.10947e+08
P05738	RL9A_YEAST	RPL9A	Large ribosomal subunit protein uL6A	7	1	6.85255e+07
P05739	RL6B_YEAST	RPL6B	Large ribosomal subunit protein eL6B	9	5	8.79476e+07
P05740	RL17A_YEAST	RPL17A	Large ribosomal subunit protein uL22A	6	1	6.26161e+07
P05743	RL26A_YEAST	RPL26A	Large ribosomal subunit protein uL24A	7	1	1.17406e+08
P05744	RL33A_YEAST	RPL33A	Large ribosomal subunit protein eL33A	4	1	8.5522e+07
P05745	RL36A_YEAST	RPL36A	Large ribosomal subunit protein eL36A	1	1	1.1285e+07
P05748	RL15A_YEAST	RPL15A	Large ribosomal subunit protein eL15A	8	2	7.61125e+07
P05749	RL22A_YEAST	RPL22A	Large ribosomal subunit protein eL22A	3	2	2.88617e+07
P05750	RS3_YEAST	RPS3	Small ribosomal subunit protein uS3	11	11	9.84366e+07
P05755	RS9B_YEAST	RPS9B	Small ribosomal subunit protein uS4B	1	1	4.45126e+06
P05756	RS13_YEAST	RPS13	Small ribosomal subunit protein uS15	6	6	6.66481e+07
P05759	RS31_YEAST	RPS31	Ubiquitin-ribosomal protein eS31 fusion protein	7	2	4.28089e+08
P05783	K1C18_HUMAN	KRT18	Keratin, type I cytoskeletal 18	24	22	1.40599e+08
P05787	K2C8_HUMAN	KRT8	Keratin, type II cytoskeletal 8	26	20	1.89939e+08
P05793	ILVC_ECOLI	ilvC	Ketol-acid reductoisomerase (NADP(+))	2	2	112813
P05976	MYL1_HUMAN	MYL1	Myosin light chain 1/3, skeletal muscle isoform	1	1	3908.33
P05986	KAPC_YEAST	TPK3	cAMP-dependent protein kinase type 3	3	3	106628
P06100	NOT2_YEAST	CDC36	General negative regulator of transcription subunit 2	3	3	531475
P06101	CDC37_YEAST	CDC37	Hsp90 co-chaperone Cdc37	12	12	4.45988e+06
P06102	NOT3_YEAST	NOT3	General negative regulator of transcription subunit 3	10	10	1.89956e+06
P06103	EIF3B_YEAST	PRT1	Eukaryotic translation initiation factor 3 subunit B	23	23	5.22063e+06
P06104	UBC2_YEAST	RAD6	Ubiquitin-conjugating enzyme E2 2	1	1	2.96718e+06
P06105	SC160_YEAST	SCP160	Protein SCP160	47	47	1.70801e+07
P06115	CATT_YEAST	CTT1	Catalase T	5	5	84255.1
P06132	DCUP_HUMAN	UROD	Uroporphyrinogen decarboxylase	3	3	557318
P06168	ILV5_YEAST	ILV5	Ketol-acid reductoisomerase, mitochondrial	13	13	3.97067e+07
P06169	PDC1_YEAST	PDC1	Pyruvate decarboxylase isozyme 1	21	15	1.05166e+09
P06174	HEM4_YEAST	HEM4	Uroporphyrinogen-III synthase	4	4	258437
P06182	CCHL_YEAST	CYC3	Holocytochrome-c synthase	4	4	837506
P06197	PIS_YEAST	PIS1	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	4	4	5.51007e+06
P06208	LEU1_YEAST	LEU4	2-isopropylmalate synthase	14	6	6.5964e+06
P06244	KAPA_YEAST	TPK1	cAMP-dependent protein kinase type 1	3	3	127673
P06245	KAPB_YEAST	TPK2	cAMP-dependent protein kinase type 2	5	3	2.84655e+06
P06280	AGAL_HUMAN	GLA	Alpha-galactosidase A	4	4	423862
P06396	GELS_HUMAN	GSN	Gelsolin	15	15	3.74131e+08
P06454	PTMA_HUMAN	PTMA	Prothymosin alpha	4	4	2.87443e+07
P06493	CDK1_HUMAN	CDK1	Cyclin-dependent kinase 1	13	12	2.9183e+06
P06576	ATPB_HUMAN	ATP5F1B	ATP synthase subunit beta, mitochondrial	12	12	7.336e+07
P06610	BTUE_ECOLI	btuE	Thioredoxin/glutathione peroxidase BtuE	3	3	1.30785e+06
P06612	TOP1_ECOLI	topA	DNA topoisomerase 1	7	7	3.35698e+06
P06634	DED1_YEAST	DED1	ATP-dependent RNA helicase DED1	18	14	1.95661e+07
P06701	SIR3_YEAST	SIR3	Regulatory protein SIR3	4	4	745478
P06703	S10A6_HUMAN	S100A6	Protein S100-A6	3	3	3.60729e+08
P06704	CDC31_YEAST	CDC31	Cell division control protein 31	3	3	148581
P06715	GSHR_ECOLI	gor	Glutathione reductase	2	2	8571.78
P06721	METC_ECOLI	metC	Cystathionine beta-lyase MetC	1	1	9304.16
P06730	IF4E_HUMAN	EIF4E	Eukaryotic translation initiation factor 4E	7	7	3.41698e+06
P06733	ENOA_HUMAN	ENO1	Alpha-enolase	15	14	2.67455e+08
P06737	PYGL_HUMAN	PYGL	Glycogen phosphorylase, liver form	24	20	3.37651e+07
P06738	PHSG_YEAST	GPH1	Glycogen phosphorylase	26	26	1.77231e+07
P06744	G6PI_HUMAN	GPI	Glucose-6-phosphate isomerase	12	11	2.72581e+07
P06746	DPOLB_HUMAN	POLB	DNA polymerase beta	1	1	3136.93
P06748	NPM_HUMAN	NPM1	Nucleophosmin	7	7	1.82903e+08
P06753	TPM3_HUMAN	TPM3	Tropomyosin alpha-3 chain	3	3	1.27231e+07
P06756	ITAV_HUMAN	ITGAV	Integrin alpha-V	16	16	1.80131e+06
P06773	DCTD_YEAST	DCD1	Deoxycytidylate deaminase	1	1	4831.87
P06778	RAD52_YEAST	RAD52	DNA repair and recombination protein RAD52	3	3	1.79142e+06
P06779	RAD7_YEAST	RAD7	DNA repair protein RAD7	2	2	69548.9
P06780	RHO1_YEAST	RHO1	GTP-binding protein RHO1	6	4	4.05695e+07
P06781	RHO2_YEAST	RHO2	GTP-binding protein RHO2	3	3	2.17875e+06
P06782	SNF1_YEAST	SNF1	Carbon catabolite-derepressing protein kinase	8	8	1.3966e+06
P06785	TYSY_YEAST	CDC21	Thymidylate synthase	8	8	1.77036e+06
P06786	TOP2_YEAST	TOP2	DNA topoisomerase 2	21	21	4.27221e+06
P06787	CALM_YEAST	CMD1	Calmodulin	6	6	1.54899e+07
P06838	RAD10_YEAST	RAD10	DNA repair protein RAD10	1	1	4480.24
P06843	SPT2_YEAST	SPT2	Protein SPT2	2	2	9347.62
P06844	SPT3_YEAST	SPT3	Protein SPT3	1	1	19347.7
P06865	HEXA_HUMAN	HEXA	Beta-hexosaminidase subunit alpha	9	9	1.71702e+06
P06899;P23527;P33778;Q16778;Q8N257	H2B1B_HUMAN;H2B1J_HUMAN;H2B1O_HUMAN;H2B2E_HUMAN;H2B3B_HUMAN	H2BC11;H2BC17;H2BC21;H2BC3;H2BU1	Histone H2B type 1-J	1	0	1.33272e+08
P06959	ODP2_ECOLI	aceF	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	14	14	2.45727e+07
P06968	DUT_ECOLI	dut	Deoxyuridine 5'-triphosphate nucleotidohydrolase	1	1	96810.5
P06983	HEM3_ECOLI	hemC	Porphobilinogen deaminase	2	2	31659.4
P06999	PFKB_ECOLI	pfkB	ATP-dependent 6-phosphofructokinase isozyme 2	6	6	617671
P07003	POXB_ECOLI	poxB	Pyruvate dehydrogenase [ubiquinone]	7	7	7.30522e+06
P07004	PROA_ECOLI	proA	Gamma-glutamyl phosphate reductase	4	4	18081
P07012	RF2_ECOLI	prfB	Peptide chain release factor RF2	5	5	1.05213e+06
P07014	SDHB_ECOLI	sdhB	Succinate dehydrogenase iron-sulfur subunit	6	6	360004
P07024	USHA_ECOLI	ushA	Protein UshA	3	3	68323.2
P07093	GDN_HUMAN	SERPINE2	Glia-derived nexin	7	7	1.08076e+06
P07099	HYEP_HUMAN	EPHX1	Epoxide hydrolase 1	7	7	2.51075e+06
P07108	ACBP_HUMAN	DBI	Acyl-CoA-binding protein	4	4	8.01556e+06
P07118	SYV_ECOLI	valS	Valine--tRNA ligase	10	10	1.59301e+06
P07143	CY1_YEAST	CYT1	Cytochrome c1, heme protein, mitochondrial	4	4	1.04346e+06
P07149	FAS1_YEAST	FAS1	Fatty acid synthase subunit beta	56	56	1.25116e+07
P07170	KAD2_YEAST	ADK1	Adenylate kinase	11	11	3.23339e+07
P07172	HIS8_YEAST	HIS5	Histidinol-phosphate aminotransferase	10	10	1.89129e+07
P07195	LDHB_HUMAN	LDHB	L-lactate dehydrogenase B chain	12	11	1.79016e+08
P07199	CENPB_HUMAN	CENPB	Major centromere autoantigen B	4	4	64407.4
P07203	GPX1_HUMAN	GPX1	Glutathione peroxidase 1	11	11	1.3262e+07
P07205	PGK2_HUMAN	PGK2	Phosphoglycerate kinase 2	1	1	537070
P07213	TOM70_YEAST	TOM70	Mitochondrial import receptor subunit TOM70	16	16	3.34403e+06
P07237	PDIA1_HUMAN	P4HB	Protein disulfide-isomerase	21	21	2.54502e+07
P07244	PUR2_YEAST	ADE57	Bifunctional purine biosynthetic protein ADE5,7	26	26	1.49604e+07
P07245	C1TC_YEAST	ADE3	C-1-tetrahydrofolate synthase, cytoplasmic	32	31	1.59594e+07
P07246	ADH3_YEAST	ADH3	Alcohol dehydrogenase 3, mitochondrial	13	11	2.17744e+07
P07248	ADR1_YEAST	ADR1	Regulatory protein ADR1	16	16	7.26343e+06
P07250	IPMK_YEAST	ARG82	Inositol polyphosphate multikinase	1	1	50615.3
P07251	ATPA_YEAST	ATP1	ATP synthase subunit alpha, mitochondrial	19	15	2.0233e+07
P07253	CBP6_YEAST	CBP6	Cytochrome B pre-mRNA-processing protein 6	4	4	1.42277e+06
P07256	QCR1_YEAST	COR1	Cytochrome b-c1 complex subunit 1, mitochondrial	13	13	3.50889e+06
P07257	QCR2_YEAST	QCR2	Cytochrome b-c1 complex subunit 2, mitochondrial	15	15	4.24093e+06
P07258	CARA_YEAST	CPA1	Carbamoyl phosphate synthase arginine-specific small chain	1	1	7329.91
P07259	PYR1_YEAST	URA2	Multifunctional protein URA2	77	74	7.37853e+07
P07260	IF4E_YEAST	CDC33	Eukaryotic translation initiation factor 4E	9	9	4.6065e+06
P07262	DHE4_YEAST	GDH1	NADP-specific glutamate dehydrogenase 1	18	13	1.51509e+07
P07263	SYH_YEAST	HTS1	Histidine--tRNA ligase, mitochondrial	10	10	5.95768e+06
P07264	LEUC_YEAST	LEU1	3-isopropylmalate dehydratase	20	20	1.09307e+08
P07267	CARP_YEAST	PEP4	Saccharopepsin	8	8	2.99714e+07
P07269	PHO2_YEAST	PHO2	Regulatory protein PHO2	1	1	246655
P07273	TFS2_YEAST	DST1	Transcription elongation factor S-II	8	8	1.31533e+06
P07274	PROF_YEAST	PFY1	Profilin	2	2	3.77551e+06
P07275	PUT2_YEAST	PUT2	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	13	13	809629
P07276	RAD2_YEAST	RAD2	DNA repair protein RAD2	3	3	38168.1
P07277	ERG12_YEAST	ERG12	Mevalonate kinase	4	4	465830
P07278	KAPR_YEAST	BCY1	cAMP-dependent protein kinase regulatory subunit	15	15	8.14784e+06
P07280;P07281	RS19A_YEAST;RS19B_YEAST	RPS19A;RPS19B	Small ribosomal subunit protein eS19A	6	0	1.33387e+08
P07283	PMM_YEAST	SEC53	Phosphomannomutase	9	9	9.41163e+06
P07284	SYSC_YEAST	SES1	Serine--tRNA ligase, cytoplasmic	18	18	2.62348e+07
P07285	TRPD_YEAST	TRP4	Anthranilate phosphoribosyltransferase	2	2	270535
P07305	H10_HUMAN	H1-0	Histone H1.0	3	3	4.27952e+06
P07311	ACYP1_HUMAN	ACYP1	Acylphosphatase-1	3	3	541659
P07339	CATD_HUMAN	CTSD	Cathepsin D	10	10	7.08918e+06
P07342	ILVB_YEAST	ILV2	Acetolactate synthase catalytic subunit, mitochondrial	14	14	3.67474e+06
P07347	ARD1_YEAST	ARD1	N-terminal acetyltransferase A complex catalytic subunit ARD1	6	6	3.59509e+06
P07355	ANXA2_HUMAN	ANXA2	Annexin A2	19	5	1.28138e+08
P07358	CO8B_HUMAN	C8B	Complement component C8 beta chain	2	2	1.62548e+06
P07384	CAN1_HUMAN	CAPN1	Calpain-1 catalytic subunit	22	22	1.05123e+07
P07395	SYFB_ECOLI	pheT	Phenylalanine--tRNA ligase beta subunit	14	14	1.7298e+06
P07437	TBB5_HUMAN	TUBB	Tubulin beta chain	11	2	5.98722e+07
P07560	SEC4_YEAST	SEC4	Ras-related protein SEC4	4	4	4.45063e+06
P07602	SAP_HUMAN	PSAP	Prosaposin	10	10	1.72727e+07
P07686	HEXB_HUMAN	HEXB	Beta-hexosaminidase subunit beta	12	12	4.33433e+06
P07702	LYS2_YEAST	LYS2	L-2-aminoadipate reductase	27	27	1.23175e+06
P07703	RPAC1_YEAST	RPC40	DNA-directed RNA polymerases I and III subunit RPAC1	6	6	1.87216e+06
P07711	CATL1_HUMAN	CTSL	Cathepsin L1	2	2	213476
P07737	PROF1_HUMAN	PFN1	Profilin-1	8	8	1.0633e+08
P07738	PMGE_HUMAN	BPGM	Bisphosphoglycerate mutase	2	2	78239.2
P07741	APT_HUMAN	APRT	Adenine phosphoribosyltransferase	2	2	8.78403e+06
P07762	GLGB_ECOLI	glgB	1,4-alpha-glucan branching enzyme GlgB	3	3	217432
P07806	SYV_YEAST	VAS1	Valine--tRNA ligase, mitochondrial	35	35	9.69908e+06
P07807	DYR_YEAST	DFR1	Dihydrofolate reductase	3	3	70056.7
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	13	13	439804
P07814	SYEP_HUMAN	EPRS1	Bifunctional glutamate/proline--tRNA ligase	49	48	1.87141e+07
P07858	CATB_HUMAN	CTSB	Cathepsin B	5	5	2.12073e+07
P07900	HS90A_HUMAN	HSP90AA1	Heat shock protein HSP 90-alpha	29	14	1.92622e+08
P07902	GALT_HUMAN	GALT	Galactose-1-phosphate uridylyltransferase	2	2	92349.4
P07910	HNRPC_HUMAN	HNRNPC	Heterogeneous nuclear ribonucleoproteins C1/C2	13	7	7.14563e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	2	2	683349
P07919	QCR6_HUMAN	UQCRH	Cytochrome b-c1 complex subunit 6, mitochondrial	2	1	3.67848e+06
P07942	LAMB1_HUMAN	LAMB1	Laminin subunit beta-1	9	9	2.55125e+06
P07947	YES_HUMAN	YES1	Tyrosine-protein kinase Yes	5	1	6.94133e+06
P07948	LYN_HUMAN	LYN	Tyrosine-protein kinase Lyn	3	2	801546
P07951	TPM2_HUMAN	TPM2	Tropomyosin beta chain	2	2	1.49832e+06
P07954	FUMH_HUMAN	FH	Fumarate hydratase, mitochondrial	10	10	4.11865e+07
P07991	OAT_YEAST	CAR2	Ornithine aminotransferase	10	10	1.74658e+06
P07992	ERCC1_HUMAN	ERCC1	DNA excision repair protein ERCC-1	2	2	3.74196e+06
P07996	TSP1_HUMAN	THBS1	Thrombospondin-1	21	21	3.99109e+06
P08004	CHS1_YEAST	CHS1	Chitin synthase 1	7	7	56361
P08018	PBS2_YEAST	PBS2	MAP kinase kinase PBS2	6	6	193506
P08047	SP1_HUMAN	SP1	Transcription factor Sp1	3	3	301477
P08067	UCRI_YEAST	RIP1	Cytochrome b-c1 complex subunit Rieske, mitochondrial	2	2	366411
P08069	IGF1R_HUMAN	IGF1R	Insulin-like growth factor 1 receptor	8	7	265904
P08133	ANXA6_HUMAN	ANXA6	Annexin A6	19	19	2.10602e+06
P08134	RHOC_HUMAN	RHOC	Rho-related GTP-binding protein RhoC	1	1	403130
P08174	DAF_HUMAN	CD55	Complement decay-accelerating factor	13	13	3.40937e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	1	1	17038.3
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	1	1	193643
P08194	GLPT_ECOLI	glpT	Glycerol-3-phosphate transporter	5	5	2.6587e+06
P08195	4F2_HUMAN	SLC3A2	4F2 cell-surface antigen heavy chain	18	18	2.25323e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	12	12	1.85625e+07
P08236	BGLR_HUMAN	GUSB	Beta-glucuronidase	6	6	1.24832e+06
P08237	PFKAM_HUMAN	PFKM	ATP-dependent 6-phosphofructokinase, muscle type	15	14	3.23418e+06
P08238	HS90B_HUMAN	HSP90AB1	Heat shock protein HSP 90-beta	19	9	8.86862e+07
P08240	SRPRA_HUMAN	SRPRA	Signal recognition particle receptor subunit alpha	16	16	2.2568e+06
P08243	ASNS_HUMAN	ASNS	Asparagine synthetase [glutamine-hydrolyzing]	15	15	1.84923e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	2	2	74178
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	8	8	870698
P08390	USG_ECOLI	usg	USG-1 protein	1	1	14419.1
P08397	HEM3_HUMAN	HMBS	Porphobilinogen deaminase	2	2	690173
P08417	FUMH_YEAST	FUM1	Fumarate hydratase, mitochondrial	12	12	4.08872e+06
P08456	PSS_YEAST	CHO1	CDP-diacylglycerol--serine O-phosphatidyltransferase	4	4	3.48424e+06
P08465	MET2_YEAST	MET2	Homoserine O-acetyltransferase	1	1	104732
P08466	NUC1_YEAST	NUC1	Mitochondrial nuclease	3	3	1.13916e+06
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	2	2	10520.4
P08518	RPB2_YEAST	RPB2	DNA-directed RNA polymerase II subunit RPB2	27	25	3.21018e+06
P08524	ERG20_YEAST	ERG20	Farnesyl pyrophosphate synthase	11	10	1.51361e+07
P08539	GPA1_YEAST	GPA1	Guanine nucleotide-binding protein alpha-1 subunit	6	6	104127
P08559	ODPA_HUMAN	PDHA1	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial	10	8	6.7141e+06
P08566	ARO1_YEAST	ARO1	Pentafunctional AROM polypeptide	45	45	9.41643e+07
P08572	CO4A2_HUMAN	COL4A2	Collagen alpha-2(IV) chain	2	2	12248.8
P08574	CY1_HUMAN	CYC1	Cytochrome c1, heme protein, mitochondrial	6	6	8.10035e+06
P08579	RU2B_HUMAN	SNRPB2	U2 small nuclear ribonucleoprotein B''	3	3	3.39565e+06
P08581	MET_HUMAN	MET	Hepatocyte growth factor receptor	12	12	1.0335e+06
P08603	CFAH_HUMAN	CFH	Complement factor H	12	11	6.42917e+07
P08621	RU17_HUMAN	SNRNP70	U1 small nuclear ribonucleoprotein 70 kDa	9	9	8.76492e+06
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	1	1	6913.71
P08648	ITA5_HUMAN	ITGA5	Integrin alpha-5	11	11	1.65573e+06
P08651	NFIC_HUMAN	NFIC	Nuclear factor 1 C-type	5	4	701937
P08670	VIME_HUMAN	VIM	Vimentin	33	27	2.42471e+08
P08678	CYAA_YEAST	CYR1	Adenylate cyclase	14	14	294838
P08679	CISY2_YEAST	CIT2	Citrate synthase, peroxisomal	9	8	889267
P08697	A2AP_HUMAN	SERPINF2	Alpha-2-antiplasmin	1	1	2.95609e+06
P08708	RS17_HUMAN	RPS17	40S ribosomal protein S17	5	5	1.18585e+07
P08727	K1C19_HUMAN	KRT19	Keratin, type I cytoskeletal 19	22	15	1.74107e+08
P08729	K2C7_HUMAN	KRT7	Keratin, type II cytoskeletal 7	21	18	8.4693e+07
P08754	GNAI3_HUMAN	GNAI3	Guanine nucleotide-binding protein G(i) subunit alpha	3	3	2.13043e+06
P08758	ANXA5_HUMAN	ANXA5	Annexin A5	11	11	3.01645e+07
P08779	K1C16_HUMAN	KRT16	Keratin, type I cytoskeletal 16	3	2	44937.6
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	14	14	1.73474e+06
P08865	RSSA_HUMAN	RPSA	40S ribosomal protein SA	7	7	5.58869e+07
P08962	CD63_HUMAN	CD63	CD63 antigen	2	2	4.00161e+06
P08964	MYO1_YEAST	MYO1	Myosin-1	8	8	266291
P08997	MASY_ECOLI	aceB	Malate synthase A	6	6	415847
P09001	RM03_HUMAN	MRPL3	39S ribosomal protein L3, mitochondrial	6	6	1.28872e+06
P09012	SNRPA_HUMAN	SNRPA	U1 small nuclear ribonucleoprotein A	7	6	5.32669e+06
P09032	EI2BG_YEAST	GCD1	Translation initiation factor eIF2B subunit gamma	7	7	251377
P09038	FGF2_HUMAN	FGF2	Fibroblast growth factor 2	4	4	1.31978e+06
P09064	IF2B_YEAST	SUI3	Eukaryotic translation initiation factor 2 subunit beta	11	11	2.98666e+06
P09104	ENOG_HUMAN	ENO2	Gamma-enolase	4	4	1.47723e+06
P09110	THIK_HUMAN	ACAA1	3-ketoacyl-CoA thiolase, peroxisomal	9	9	796152
P09127	HEMX_ECOLI	hemX	Protein HemX	3	3	40235
P09132	SRP19_HUMAN	SRP19	Signal recognition particle 19 kDa protein	4	4	203846
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	2	2	547532
P09211	GSTP1_HUMAN	GSTP1	Glutathione S-transferase P	1	1	8.90819e+07
P09232	PRTB_YEAST	PRB1	Cerevisin	11	11	5.14147e+07
P09234	RU1C_HUMAN	SNRPC	U1 small nuclear ribonucleoprotein C	3	3	9.27348e+06
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	2	2	65248.7
P09372	GRPE_ECOLI	grpE	Protein GrpE	1	1	646104
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	18	17	8.35491e+06
P09382	LEG1_HUMAN	LGALS1	Galectin-1	7	7	4.11424e+07
P09394	GLPQ_ECOLI	glpQ	Glycerophosphodiester phosphodiesterase, periplasmic	9	9	1.3042e+07
P09417	DHPR_HUMAN	QDPR	Dihydropteridine reductase	4	4	1.42111e+06
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	2	2	83821.9
P09429	HMGB1_HUMAN	HMGB1	High mobility group protein B1	6	3	5.88454e+06
P09436	SYIC_YEAST	ILS1	Isoleucine--tRNA ligase, cytoplasmic	37	36	1.10507e+07
P09440	C1TM_YEAST	MIS1	C-1-tetrahydrofolate synthase, mitochondrial	18	18	516737
P09457	ATPO_YEAST	ATP5	ATP synthase subunit 5, mitochondrial	7	7	4.5241e+06
P09493	TPM1_HUMAN	TPM1	Tropomyosin alpha-1 chain	4	3	2.32342e+07
P09496	CLCA_HUMAN	CLTA	Clathrin light chain A	6	6	9.00642e+06
P09497	CLCB_HUMAN	CLTB	Clathrin light chain B	5	5	3.60927e+07
P09525	ANXA4_HUMAN	ANXA4	Annexin A4	10	10	1.54474e+06
P09543	CN37_HUMAN	CNP	2',3'-cyclic-nucleotide 3'-phosphodiesterase	11	11	2.0327e+06
P09546	PUTA_ECOLI	putA	Bifunctional protein PutA	10	10	1.59964e+07
P09551	ARGT_ECOLI	argT	Lysine/arginine/ornithine-binding periplasmic protein	8	8	3.72508e+06
P09620	KEX1_YEAST	KEX1	Pheromone-processing carboxypeptidase KEX1	8	8	874227
P09622	DLDH_HUMAN	DLD	Dihydrolipoyl dehydrogenase, mitochondrial	9	9	5.80395e+06
P09624	DLDH_YEAST	LPD1	Dihydrolipoyl dehydrogenase, mitochondrial	20	19	8.07294e+06
P09651	ROA1_HUMAN	HNRNPA1	Heterogeneous nuclear ribonucleoprotein A1	12	5	5.0074e+07
P09661	RU2A_HUMAN	SNRPA1	U2 small nuclear ribonucleoprotein A'	8	8	3.89882e+06
P09669	COX6C_HUMAN	COX6C	Cytochrome c oxidase subunit 6C	3	3	5.22239e+06
P09733	TBA1_YEAST	TUB1	Tubulin alpha-1 chain	12	7	1.06336e+08
P09734	TBA3_YEAST	TUB3	Tubulin alpha-3 chain	6	6	1.87499e+06
P09831	GLTB_ECOLI	gltB	Glutamate synthase [NADPH] large chain	8	8	1.85397e+06
P09832	GLTD_ECOLI	gltD	Glutamate synthase [NADPH] small chain	1	1	16679.7
P09874	PARP1_HUMAN	PARP1	Poly [ADP-ribose] polymerase 1	31	31	1.21608e+07
P09880	TRNL_YEAST	TRL1	tRNA ligase	10	10	2.20186e+06
P09884	DPOLA_HUMAN	POLA1	DNA polymerase alpha catalytic subunit	22	22	4.58198e+06
P09914	IFIT1_HUMAN	IFIT1	Interferon-induced protein with tetratricopeptide repeats 1	2	0	667242
P09938	RIR2_YEAST	RNR2	Ribonucleoside-diphosphate reductase small chain 1	13	13	3.23676e+07
P09950	HEM1_YEAST	HEM1	5-aminolevulinate synthase, mitochondrial	3	3	679652
P09959	SWI6_YEAST	SWI6	Regulatory protein SWI6	5	5	84697.5
P09960	LKHA4_HUMAN	LTA4H	Leukotriene A-4 hydrolase	22	22	5.05467e+06
P09972	ALDOC_HUMAN	ALDOC	Fructose-bisphosphate aldolase C	4	4	4.65234e+06
P0A1S0;P0A1S1;P0A6X7	IHFA_ECOLI;IHFA_SALTI;IHFA_SALTY	ihfA	Integration host factor subunit alpha	5	5	5.41747e+06
P0A3B2;P0DTT0	BIPA_ECO27;BIPA_ECOLI	bipA	Large ribosomal subunit assembly factor BipA	8	8	679723
P0A698	UVRA_ECOLI	uvrA	UvrABC system protein A	4	4	6741.09
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	5	5	250947
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	2	2	3.8879e+07
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase IscS	8	8	1.90285e+06
P0A6D3	AROA_ECOLI	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	2	2	169956
P0A6E4	ASSY_ECOLI	argG	Argininosuccinate synthase	1	1	24192
P0A6F1	CARA_ECOLI	carA	Carbamoyl phosphate synthase small chain	3	3	197520
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	21	21	2.29479e+07
